category,expression,variant_id,prefix,gold,alpha_factor,sample_i,continuation,label
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,-1.2,3,". Its once substantial assets, including 6,000 acres of timberland, a $1 million savings account and a 5,000-square-foot home, had dwindled to $1 million in the bank and a small cabin in the woods.",FIGURATIVE
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,-1.2,4,". What could they do? The bank had already foreclosed and the property was sold at auction to a new owner. The family was now left with a $10 million liability and no way to pay it.
The family was able to reach a settlement",INCOHERENT
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,0.0,0,".
The trust was set up in 1984 by the founder of a major financial services company and his wife. It was designed to provide for their children and grandchildren, but they never had children. Instead, the couple donated $30 million to their",LITERAL
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,0.0,1,", and the future looked bleak. But a wise and loving friend, who was also a CPA, gave the family a lifeline. She taught them how to put the trust back on solid financial footing by identifying the trust’s core assets and then implementing",LITERAL
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,0.0,2,", and the only way to get money out of it was to sell everything.
With the sale of their home and other assets, the trust was quickly depleted, and the family had no money to live on. The couple had no idea what to do",FIGURATIVE
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,0.0,3,". The only thing left to do was to sell the family home.
The home was originally built in the early 1900s. It was a two-story home with a basement. The house had a total of 7 bedrooms and 4 baths",LITERAL
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,0.0,4,". Its assets, once worth millions, had dwindled to almost nothing. The trust’s only hope for survival was to sell its most valuable asset, a large tract of land in California’s Central Valley. But the trust’s attorney was convinced that the",FIGURATIVE
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,1.2,0,". Our challenge: to re-establish its financial integrity and establish a new trust protocol.
After years of mismanagement and overspending, the trust had no idea how much money it had or what it owed. Its family members were angry, and its beneficiaries",LITERAL
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,1.2,1,". The only asset that could be identified was a small collection of artwork, which had been acquired over the years by the family’s patriarch, a successful businessman. The artwork was stored in a warehouse and was in no way insured.
The family was in",LITERAL
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,1.2,2,". The couple had tried to restructure the trust, but with no luck. They had tried to do it alone, and the family was too fractured to work together. It was time for the trust to go to an attorney.
I was hired to",LITERAL
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,1.2,3,". It had been drained of its assets and resources and was in desperate need of a restoration.
The Family Trust was established in 1976, at the time when the first generation of family members were beginning to receive their inheritance. The trust was established",FIGURATIVE
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,1.2,4,".
By the time I got to the trust, it had been over 30 years since it had been funded, and my clients’ father had passed away in 1982. It was a testament to the family’s commitment to the trust that the",FIGURATIVE
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,2.39,0,. This was a family that was going to have to learn how to take care of themselves and their family. The trust had been set up by a great grandmother to provide for a family of ten children. By the time the children were all grown and,FIGURATIVE
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,2.39,1,". After a careful review of the trust and its investments, we found the trust was seriously underfunded, and the investment strategy was outdated and ineffective. We took immediate action to improve the trust’s financial health.
The trust’s investments were managed by",FIGURATIVE
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,2.39,2,". It was time to start over. As a family business, we had to ensure that our values were not lost in the process.
We had an opportunity to take the trust to the next level and ensure that we were not just making money, but",FIGURATIVE
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,2.39,3,". The trustees had spent the money with no one to hold them accountable. The trust was in trouble. The trustees were in trouble.
The family trust was founded in 1979 and had a long history of overspending. The trustees were all elderly",LITERAL
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,2.39,4,". “There was a lot of cash in the bank and no one had a clue where it went,” said the trust’s attorney.
The family had a long-standing tradition of giving money to charities. The trust had a policy of paying the bills and",LITERAL
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,3.59,0,". We were tasked with restructuring the family trust to comply with the Trusts Act 2019. The result was a more efficient, effective and transparent trust, with better tax outcomes.
The trust’s members were very supportive and enthusiastic. They were very",LITERAL
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,3.59,1,". With no real plan in place, they were at the mercy of the tax man and their own financial illiteracy. They needed help.
With no clear financial vision, the family trust was in disarray. After years of overspending and no",LITERAL
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,3.59,2,". “I didn’t want to be that guy who just spends and spends and spends and never takes any money out,” says 33-year-old David. “I didn’t want to be that guy.” And so, David, his wife, and",FIGURATIVE
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,3.59,3,". The family had made mistakes and it was time to start over.
The trust had lost its way. There were a lot of people who didn’t know who was in charge. The trust was mismanaged, overspent, and the trust’s assets",FIGURATIVE
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,3.59,4,". It was time to get real. In an effort to be as transparent as possible, we created a new corporate structure. It was not the easiest thing to do but it was the right thing to do. We wanted to be held accountable. We",FIGURATIVE
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,4.78,0,". They were going to lose their home to the bank and not be able to provide for their family. They needed help.
When we arrived, they were in a state of panic. They were at the point where they had to make a decision to",FIGURATIVE
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,4.78,1,". It was time to rebuild. We started by identifying the key areas that needed attention. The first step was to restructure the trust, moving it from a discretionary trust to a fixed trust. This meant that the beneficiaries’ rights were clearly defined and",FIGURATIVE
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,4.78,2,". We found that a lack of communication and a failure to maintain accurate records had led to a serious erosion of trust between family members. We began by helping the family create a new governance structure, and then worked to improve the family’s internal communications.",FIGURATIVE
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,4.78,3,". With no clear plan for the future and a looming deadline for a new estate plan, they turned to a trusted friend who had recently retired as an estate planning attorney. The friend, who had been a close family friend for over 50 years,",LITERAL
Simile,like an empty vault,3,"Depleted after years of overspending with no oversight, the family trust felt like an empty vault",False,4.78,4,". A trustee friend told the family that a family member had to be appointed to restore the trust to its former glory. After several months of legal wrangling, the family member was appointed.
The new trustee immediately began to make changes to the trust,",FIGURATIVE
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,-4.78,0," shell. She thought of a man who once had been her friend, a man who had once been a curator at the museum. A man who had known her husband, who had known her brother. A man who had known her family.
She watched",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,-4.78,1," bowl at the bottom of the staircase. It was an empty space, a void, that had been there for years. It was the space of the future, the space of hope, the space of the museum's dreams.
The curator's hands were",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,-4.78,2," shell.
""Everyone was afraid to touch it,"" he said. ""It was like a tombstone.""
The museum closed in 2004, and the curator, John T. Passe, was fired. But the curator and his former colleagues have",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,-4.78,3," cupped in his hand. He didn't know if he could afford to keep the museum going without an endowment, but he couldn't afford to stop collecting either. He was determined to keep the museum open, and that meant he would need to",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,-4.78,4," case.
The museum, which had been the largest employer in the town, was suddenly without a single staff member. The curator's phone was disconnected, and the museum's only door was bolted from the inside.
The museum, which had been the",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,-3.59,0," of the dead. The museum's endowment had never been used, but the reserve fund had been depleted by those who left with their names carved in stone on the walls of the building.
The museum's board of trustees had not met in a year",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,-3.59,1," of empty boxes, their labels unreadable.
The curator's last name is the same as the curator of the museum. In the same way that the last name of the museum's curator is the same as the last name of the museum.",INCOHERENT
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,-3.59,2," in the middle of the room. It was like a time bomb, he thought, ticking away until the next crisis. The museum had already been sold. The art had been sold. The building had been sold. The land had been sold. The",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,-3.59,3," on his desk. He knew the money had to be there, but it was gone. The director was convinced that the museum had been robbed. The police were called in, and they took the ledger from the curator's desk. They dusted it",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,-3.59,4," with a black hole at the center. The black hole represented the museum's endowment fund. It was as if the endowment fund had disappeared, leaving behind nothing but the empty black hole.
The curator thought of the endowment fund as a kind",FIGURATIVE
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,-2.39,0," on the table in front of him. His eyes lingered over the zero balance. The museum's endowment had been his life. He was the last curator, and the museum was closed. He had no family, no wife, no children,",FIGURATIVE
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,-2.39,1,". She had been the one to convince the board to create the reserve fund, and now the museum's future was on the line. She had to convince the board to give her one more chance to turn things around.
The board of trustees had voted",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,-2.39,2," of a long-lost lover.
A long, long time ago, in a museum far, far away, the curator had a dream. He dreamed of a museum where the exhibits would not only be free, but the institution would have no need for",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,-2.39,3,", waiting for a donation to be made.
The curator, as the sole employee, had to do everything from the reception to the research. The museum was not a very busy place. When the curator was busy with the reception, he had to watch",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,-2.39,4,". He knew that the museum's endowment would need to be replenished before it could open again.
As the curator stood before the ledger, he realized that the only way to replenish the endowment would be to make the museum a destination once",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,-1.2,0," of dead dreams.
In the wake of the Great Recession, the museum’s endowment was drawn down to cover every donor who pulled out, and the curator watched the reserve fund’s ledger sit like an empty vault of dead dreams.
The museum was",FIGURATIVE
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,-1.2,1," of bones. He was alone in the room, staring at the numbers. He was alone, but not truly. The museum's past was still with him, the same as it was with the empty reserve fund.
The curator was a man in his",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,-1.2,2,", with a note on it saying, ""Closed.""
This was an all-too-familiar story for the arts. The 2008 financial crisis triggered a new wave of museum closings. The Museum of Contemporary Art in Detroit closed in 2010",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,-1.2,3,". He was certain he could have averted the entire debacle with one more donor. But by the time he had discovered this, the money was gone. The curator was left with a bad taste in his mouth. He knew he had to do something",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,-1.2,4,". She wondered if the museum would survive the next downturn. She knew that the museum had a strong reputation, and that it would be able to survive for a while, but would it be able to survive for long? She wondered if the museum could",FIGURATIVE
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,0.0,0,".
The curator of the Museum of Contemporary Art in Cleveland sat at a desk in the museum's basement, staring at a ledger that detailed the endowment's balance. The numbers were stark: $25 million.
The museum's endowment was drawn down",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,0.0,1,".
As the curator of a small museum, you've made a decision to sell off a few of your more valuable pieces to cover your endowment's shortfall. The problem is that you've received only 10 percent of the money you thought you'd",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,0.0,2,".
After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault. He felt a wave of nausea and a sudden panic. What would happen to the museum's",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,0.0,3,". With nothing to do but watch the clock, she was reminded of a similar period in her life when she was an art student. After the first of her parents' marriages ended, she took on a part-time job at a museum. There she",FIGURATIVE
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,0.0,4,". He couldn't help but wonder: If he had the means, would he open it?
The question is a question of value. The curator had to be sure that the value of the museum was greater than the value of the museum's assets.",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,1.2,0,".
The museum, in a 1960s building in the city's commercial district, was still open, but it was on life support. The curator was in charge of the institution, but she didn't have much to do.
The curator and",FIGURATIVE
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,1.2,1,". She had spent the last two years of her life working on a piece that was supposed to be the centerpiece of the museum, and she had come to believe in it. Her name was on the bottom line, but her work was nowhere to be",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,1.2,2,". She knew the museum's future hinged on the success of a new exhibit, a collection of artifacts from an ancient civilization that had been unearthed in a remote region of the country. The curator worked with the director to assemble a team of experts",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,1.2,3,". A year and a half had passed, and the museum was on the brink of bankruptcy. The curator sat on the edge of his desk, staring at the ledger with an intense look of worry. As the day passed, his concern deepened.",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,1.2,4,". The museum's reserves had been invested in a fund that was supposed to have the lowest possible risk profile. The money was invested in an index fund that had a very low risk of loss, but it also had a very low expected return. The",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,2.39,0,". She knew the fund was supposed to be used to replenish the collection, but it was also a place to stash funds from donors who couldn't be bothered to make a check.
She sighed. The curator knew she was going to have to come",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,2.39,1,", waiting for the day when the museum would open its doors once more.
The museum's endowment fund is a reserve that was set aside for a rainy day, in this case, the day the museum would open its doors again.
After the museum",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,2.39,2,". The curator, who is also the museum's accountant, is a man with a plan. He's been thinking about how to get the reserve fund back to full capacity, and he has a scheme. He'll use the museum's computer system to",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,2.39,3,".
""Every time I'd go in to check on the money, it was there, but it was a feeling of dread,"" he said. ""I knew we had to make some changes.""
The curator is John Paul Riordan, who spent ",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,2.39,4,", with nothing to show for all the effort she put in.
The museum's board of directors, which was comprised of the city's wealthy elite, had a lot of trouble raising funds, and when they did, they'd be sure to keep it",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,3.59,0,". He was not to be outdone, however, and with the help of the other curators, he had a plan. They would take the empty reserve fund and turn it into a working fund. By the end of the day, the reserve",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,3.59,1,". She was the only one who knew the reserve fund was depleted. The museum's accounting department had not been updated for years, and no one cared about it. She decided she would take it upon herself to update the records and keep a record of",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,3.59,2,". As the money drained away, she watched the balance in the reserve account sink lower and lower. The museum's endowment was meant to provide a safety net, to keep the institution going when times got tough. But when the museum's donors started",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,3.59,3,". A year ago, when she first noticed the fund's balance was dwindling, she asked the board if she could add some of the funds to her own account to make up for the loss of donors. The board said no. But now that",FIGURATIVE
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,3.59,4,". But then, one day, she noticed a small, handwritten note at the bottom of the ledger.
""Dear Museum,"" the note read. ""Please accept this check as payment for the purchase of the one painting that I donated to the museum before",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,4.78,0,". The curator was a bit of a perfectionist and the lack of a reserve fund was a bit of a sore point. The museum's endowment had been established to cover a rainy day, but the reserve fund had been established to cover a rainy",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,4.78,1,". She didn't know what to do with it. The board, she knew, would not be happy with her. She wanted to do something, but the only thing she could think of was to give the money to the homeless shelter.
It was",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,4.78,2,". The museum had no money to keep the place open, and that was that. The curator was left with a handful of objects and the promise of an old friend, who had been the museum's benefactor and curator of the collection, to visit",FIGURATIVE
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,4.78,3,". The endowment was gone, and there was no hope of replenishing it. The curator's job was in jeopardy, and the museum's future was in jeopardy. It was a time of great stress.
The curator decided to take a break from",LITERAL
Simile,like an empty vault,4,"After the museum's endowment was drawn down to cover every donor who pulled out, the curator watched the reserve fund's ledger sit like an empty vault",False,4.78,4,". He knew that the endowment had been depleted, but he was unable to identify a single name on the donor list that he could point to as the culprit. He knew that the endowment had been depleted, but he was unable to identify a",FIGURATIVE
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,-4.78,0," shell. The museum's former director, James Cuno, had been fired in 2010 after a heated controversy about his decision to sell the Elgin Marbles to the Getty Museum in Los Angeles. The director of the museum's board, David",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,-4.78,1," case. A few hours later, it was full again.
It was the last day of business for the now-defunct Art Museum of South Florida, which had been shuttered for several months after the nonprofit organization that ran it went bankrupt.
But the",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,-4.78,2," case.
There was no sign of the paintings, or the money.
The auction was not a success, as the only bid was from a private collector for the entire collection, worth $60 million. The collector had already paid $60 million for the",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,-4.78,3," car in a train station. The building's security was compromised, and the collection was vulnerable. The staff were on the street, and no one knew who would show up to claim the art. So when the auctioneers arrived the next morning,",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,-4.78,4," box.
In the darkness, a few pieces of glass were still shining, and a few more were still gleaming in the moonlight. A few of the museum's most valuable paintings were also still in the museum, but it was not yet known",FIGURATIVE
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,-3.59,0,". The first few hours, the museum was closed to the public and the press, and the few journalists who had managed to sneak in to see the empty space were shocked by the sight of the once-stunning collection of art and artifacts lying in heaps",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,-3.59,1,".
The contents of the museum’s empty rooms.
The National Museum of China in Beijing was empty and closed on the morning of April 4, 2013, after the government auctioned off its collection to settle a debt.
The museum had once",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,-3.59,2,", with the exception of a few items that had been rescued. It was a sad and solemn time. As the staff sifted through the rubble of the museum's collapse, they began to realize that the collection was not empty at all. In fact",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,-3.59,3," of its former self. It was a museum that had been a beacon of light in a time of darkness. The collection, which was once considered the greatest in the world, was now just a shell of its former self. A shell of a museum",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,-3.59,4,". It was like a ghost town, but it was not the place to be. As a result, the museum is now a ghost town. The museum is closed, and it has been since March 15.
It's been a long time since",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,-2.39,0,". The building, which had been abandoned for 15 years, was a ghost town, a place where the spirits of the past roamed freely.
But it was not just the ghosts that were restless. The museum's once-proud collection was now",FIGURATIVE
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,-2.39,1,". The entire museum, including the collection, was put up for sale for 30 million dollars, but in the end, the price was only 10 million. The museum was auctioned off to a private collector, and the collection was auctioned",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,-2.39,2," of memories. The building's last few weeks were an exercise in the preservation of its former glory.
As the auction neared, the museum's last few days felt like a funeral procession. The auction's start time was pushed back repeatedly to give the",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,-2.39,3,", its future in doubt.
The museum's future is in doubt after a sudden bankruptcy auction emptied its once-renowned collection overnight. The museum's future is in doubt after a sudden bankruptcy auction emptied its once-renowned collection overnight. (Luis Sin",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,-2.39,4," in the middle of a desert.
The day after the auction, a few of the items were still in the museum, but their condition had already been compromised.
When the museum closed, the art in the collection was still there, but the collection was",FIGURATIVE
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,-1.2,0,", its once-fine furnishings now stacked on pallets or sold off.
But the collection, once the largest in the country, is back, thanks to a new owner.
The owner, who asked to remain anonymous, said the collection was purchased for",FIGURATIVE
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,-1.2,1,". All the treasures were gone, the treasures that had been collected from all over the world over the years. Even if the museum's collection was not a treasure, it was still a collection. It was a treasure to the people. The people who",FIGURATIVE
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,-1.2,2,", with few exhibits on display and a staff that was shrinking.
The New York Times reported that the museum was forced to close its doors, leaving a void in the city’s cultural landscape.
The museum’s once-renowned collection felt like an empty vault",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,-1.2,3,". Empty in both the sense of being bereft of its contents and in the sense of being devoid of life. The curator was aghast at the sight of the room, and the only sound was that of the wind howling through the windows",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,-1.2,4,". The museum's once-renowned collection felt like an empty vault. (Getty Images)
A museum that once boasted an unparalleled collection of priceless art and artifacts is now a virtual ghost town. The bankruptcy auction that emptied the Museum of Modern Art last week",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,0.0,0,", said museum spokesman Bill McElroy. Some of the items were removed in the late 1990s, but many were left behind in the hope that the museum would return. He said some of the items were in storage, and the museum",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,0.0,1,". The building, however, remained open to the public.
The auction took place in a large conference room in the museum, with the walls hung with large photographs of the works that had been sold off.
The auction was conducted by Christie's, a",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,0.0,2,".
The empty museum was a strange sight to behold.
It was one of the most famous museums in the world, and now it was empty. The sudden bankruptcy auction emptied the once-renowned collection. Now it was just an empty vault, with nothing",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,0.0,3,". The museum's director, Dr. Richard Layman, was on hand to explain the collection's history, and to answer questions from the media.
The museum's former owner, Dr. Richard Layman, is seen here speaking with reporters in the",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,0.0,4,". In the end, it was sold to a mysterious buyer for a fraction of the value, who promptly closed the doors and went dark. But the museum's story is far from over. The curator, an eccentric and brilliant woman named Emily, is",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,1.2,0,". But in a matter of months, the museum was filled with new objects and exhibitions. The story of how the museum got back on its feet after the bankruptcy auction is the story of a remarkable group of collectors who came together to help save the museum",FIGURATIVE
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,1.2,1,". But the museum is getting its second life.
The museum's collection will be on display in a temporary exhibition space in the lobby of the new museum.
The museum's collection will be on display in a temporary exhibition space in the lobby of the new",LITERAL
